point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
339,17.594,0.0,0.0,17.58,,,5.274,5.274
340,17.605,0.0,0.0,18.131,,,5.4393,5.4393
341,17.61,0.0,0.0,16.846,,,5.0538,5.0538
342,17.632,0.0,0.0,16.847,,,5.0541,5.0541
343,17.637,0.0,0.0,15.623,,,4.6869,4.6869
344,17.653,0.0,0.0,15.501,,,4.6503,4.6503
345,17.664,0.0,0.0,14.828,,,4.4484,4.4484
346,17.685,0.0,0.0,14.951,,,4.4853000000000005,4.4853000000000005
347,17.696,0.0,0.0,14.34,,,4.3020000000000005,4.3020000000000005
348,17.706,0.0,0.0,14.462,,,4.3386,4.3386
349,17.722,0.0,0.0,13.851,,,4.1552999999999995,4.1552999999999995
350,17.738,0.0,0.0,13.239,,,3.9717,3.9717
351,17.744,0.0,0.0,12.26,,,3.678,3.678
352,17.754,0.0,0.0,14.402,,,4.3206,4.3206
353,17.77,0.0,0.0,13.913,,,4.173900000000001,4.173900000000001
354,17.786,0.0,0.0,13.24,,,3.972,3.972
