energy_MeV,sigma_nominal_mb,sigma_lower_16_mb,sigma_upper_84_mb,relative_half_width
71.56928213689483,20.49850414961538,17.922676074389162,23.551854584921774,0.13730705590627776
71.81135225375625,20.431570284500037,17.85238805396741,23.458393127091878,0.1371897753100588
72.0534223706177,20.34810585661823,17.78531381089164,23.363692584481992,0.1370736621113061
72.29549248747914,20.27285878196476,17.71381610766059,23.254831109906643,0.13666091846837794
72.53756260434056,20.192040195826948,17.642583055803406,23.155329021062517,0.13650789894917156
72.779632721202,20.11089853054507,17.571859501189973,23.06219759615033,0.1365015612460442
73.02170283806343,20.02944966905953,17.522624685009585,22.96195225170756,0.13578325057778226
73.26377295492487,19.936246694556274,17.452157095773817,22.883719764151607,0.13622330099529
73.50584307178632,19.85659858964479,17.374699953576968,22.823199993854903,0.1371962074894168
73.74791318864774,19.780804726616246,17.322393735234034,22.737291295482,0.1368725295832353
73.98998330550918,19.706291360005054,17.25872656977334,22.663010206677065,0.13712076864630143
74.23205342237061,19.636059410539136,17.193965041759512,22.566931760644195,0.13681377221747673
74.47412353923205,19.56439108739371,17.130951435590557,22.471888967409043,0.13649639050764817
74.7161936560935,19.47725265265659,17.069685880123803,22.382166050210532,0.1363765276557661
74.95826377295492,19.393406454095587,17.016259314550723,22.30368406164997,0.136320165299857
75.20033388981636,19.32432664831463,16.960434590264292,22.20860841831279,0.13579189390555596
75.44240400667779,19.25965226333226,16.902677609622,22.122369887362073,0.1355084766425833
75.68447412353923,19.19274398286324,16.83523363782983,22.0497110046323,0.13584501964540235
75.92654424040067,19.135157217525787,16.768996136770877,21.974687418969612,0.13602426212184113
76.1686143572621,19.070792856171728,16.707190262537488,21.90303362523128,0.1362251533504624
76.41068447412354,18.997984874306418,16.655143962060528,21.825821091881917,0.13608488384508624
76.65275459098497,18.916102638798442,16.600850060421422,21.759786457142823,0.13636361821541423
76.89482470784641,18.83510500463633,16.539180563048202,21.68216468996729,0.13652655840392514
77.13689482470785,18.775705382883302,16.480652558254754,21.59467997449622,0.1361873578636258
77.37896494156928,18.719613496455665,16.42433780488352,21.52515414751931,0.13624256568121898
77.62103505843072,18.66194908127354,16.36766691104826,21.44272562249026,0.13597343689396846
77.86310517529215,18.59197882008837,16.29993826599126,21.33833050927772,0.13549908517114248
78.10517529215359,18.5217056680465,16.23992667339033,21.269589557896435,0.1357775297440138
